id,label,geonames/0/label,geonames/0/uri,geonames/0/superclass_uri,wordnet/labelsense,wordnet/labelsense_n,wordnet/synsets/0/uri,wordnet/synsets/0/tagcount,wordnet/synsets/0/superclass_uri,dbpedia/0/label,dbpedia/0/uri,dbpedia/0/superclass_uri,wordnet/synsets/1/uri,wordnet/synsets/1/tagcount,wordnet/synsets/1/superclass_uri,wordnet/synsets/2/uri,wordnet/synsets/2/tagcount,wordnet/synsets/2/superclass_uri,geonames/1/label,geonames/1/uri,geonames/1/superclass_uri,geonames/2/label,geonames/2/uri,geonames/2/superclass_uri,wordnet/synsets/3/uri,wordnet/synsets/3/tagcount,wordnet/synsets/3/superclass_uri,wordnet/synsets/4/uri,wordnet/synsets/4/tagcount,wordnet/synsets/4/superclass_uri,dbpedia/1/label,dbpedia/1/uri,dbpedia/1/superclass_uri
pv1634,student union,,,,http://wordnet-rdf.princeton.edu/wn31/student+union-n,1,http://wordnet-rdf.princeton.edu/wn31/104350818-n,0,http://wordnet-rdf.princeton.edu/wn31/102916498-n,,,,,,,,,,,,,,,,,,,,,,,,
pv1635,stupa,,,,http://wordnet-rdf.princeton.edu/wn31/stupa-n,1,http://wordnet-rdf.princeton.edu/wn31/104353406-n,0,http://wordnet-rdf.princeton.edu/wn31/104217457-n,,,,,,,,,,,,,,,,,,,,,,,,
pv1636,sub-surface dam,sub-surface dam,http://www.geonames.org/ontology#S.DAMSB,http://www.geonames.org/ontology#S,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pv1637,subcontinent,,,,http://wordnet-rdf.princeton.edu/wn31/subcontinent-n,1,http://wordnet-rdf.princeton.edu/wn31/109473098-n,1,http://wordnet-rdf.princeton.edu/wn31/109358822-n,,,,,,,,,,,,,,,,,,,,,,,,
pv1638,subdivision,,,,http://wordnet-rdf.princeton.edu/wn31/subdivision-n,5,http://wordnet-rdf.princeton.edu/wn31/108691989-n,2,http://wordnet-rdf.princeton.edu/wn31/108691133-n,,,,,,,,,,,,,,,,,,,,,,,,
pv1639,subtopia,,,,http://wordnet-rdf.princeton.edu/wn31/subtopia-n,1,http://wordnet-rdf.princeton.edu/wn31/108557456-n,0,http://wordnet-rdf.princeton.edu/wn31/108557280-n,,,,,,,,,,,,,,,,,,,,,,,,
pv1640,subtropics,,,,http://wordnet-rdf.princeton.edu/wn31/subtropics-n,1,http://wordnet-rdf.princeton.edu/wn31/108692082-n,0,http://wordnet-rdf.princeton.edu/wn31/108559644-n,,,,,,,,,,,,,,,,,,,,,,,,
pv1641,sudatorium,,,,http://wordnet-rdf.princeton.edu/wn31/sudatorium-n,1,http://wordnet-rdf.princeton.edu/wn31/104357313-n,0,http://wordnet-rdf.princeton.edu/wn31/102810060-n,,,,,,,,,,,,,,,,,,,,,,,,
pv1642,sudatory,,,,http://wordnet-rdf.princeton.edu/wn31/sudatory-n,2,http://wordnet-rdf.princeton.edu/wn31/104357313-n,0,http://wordnet-rdf.princeton.edu/wn31/102810060-n,,,,,,,,,,,,,,,,,,,,,,,,
pv1643,sugar mill,sugar mill,http://www.geonames.org/ontology#S.MLSG,http://www.geonames.org/ontology#S,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pv1644,sugar plantation,sugar plantation,http://www.geonames.org/ontology#S.ESTSG,http://www.geonames.org/ontology#S,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pv1645,sugar refinery,sugar refinery,http://www.geonames.org/ontology#S.MFGSG,http://www.geonames.org/ontology#S,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pv1646,sulphur spring,sulphur spring(s),http://www.geonames.org/ontology#H.SPNS,http://www.geonames.org/ontology#H,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pv1647,summer camp,,,,http://wordnet-rdf.princeton.edu/wn31/summer+camp-n,1,http://wordnet-rdf.princeton.edu/wn31/102949049-n,0,http://wordnet-rdf.princeton.edu/wn31/108668822-n,,,,,,,,,,,,,,,,,,,,,,,,
pv1648,summer house,,,,http://wordnet-rdf.princeton.edu/wn31/summer+house-n,1,http://wordnet-rdf.princeton.edu/wn31/104361104-n,0,http://wordnet-rdf.princeton.edu/wn31/103123620-n,,,,,,,,,,,,,,,,,,,,,,,,
pv1649,summerhouse,,,,http://wordnet-rdf.princeton.edu/wn31/summerhouse-n,1,http://wordnet-rdf.princeton.edu/wn31/103435328-n,0,http://wordnet-rdf.princeton.edu/wn31/102916498-n,,,,,,,,,,,,,,,,,,,,,,,,
pv1650,summit,,,,http://wordnet-rdf.princeton.edu/wn31/summit-n,3,http://wordnet-rdf.princeton.edu/wn31/108635538-n,0,http://wordnet-rdf.princeton.edu/wn31/108682181-n,,,,,,,,,,,,,,,,,,,,,,,,
pv1651,sunken garden,,,,http://wordnet-rdf.princeton.edu/wn31/sunken+garden-n,1,http://wordnet-rdf.princeton.edu/wn31/104363393-n,0,http://wordnet-rdf.princeton.edu/wn31/103422255-n,,,,,,,,,,,,,,,,,,,,,,,,
pv1652,superfund site,,,,http://wordnet-rdf.princeton.edu/wn31/Superfund+site-n,1,http://wordnet-rdf.princeton.edu/wn31/108679205-n,0,http://wordnet-rdf.princeton.edu/wn31/108668822-n,,,,,,,,,,,,,,,,,,,,,,,,
pv1653,surround,,,,http://wordnet-rdf.princeton.edu/wn31/surround-n,1,http://wordnet-rdf.princeton.edu/wn31/108584764-n,0,http://wordnet-rdf.princeton.edu/wn31/108591861-n,,,,,,,,,,,,,,,,,,,,,,,,
pv1654,surroundings,,,,http://wordnet-rdf.princeton.edu/wn31/surroundings-n,2,http://wordnet-rdf.princeton.edu/wn31/108584764-n,1,http://wordnet-rdf.princeton.edu/wn31/108591861-n,,,,,,,,,,,,,,,,,,,,,,,,
pv1655,swale,,,,http://wordnet-rdf.princeton.edu/wn31/swale-n,1,http://wordnet-rdf.princeton.edu/wn31/109475421-n,0,http://wordnet-rdf.princeton.edu/wn31/109485903-n,,,,,,,,,,,,,,,,,,,,,,,,
pv1656,swallow hole,,,,http://wordnet-rdf.princeton.edu/wn31/swallow+hole-n,1,http://wordnet-rdf.princeton.edu/wn31/109458643-n,0,http://wordnet-rdf.princeton.edu/wn31/109388914-n,,,,,,,,,,,,,,,,,,,,,,,,
pv1657,swamp,swamp,http://www.geonames.org/ontology#H.SWMP,http://www.geonames.org/ontology#H,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pv1658,swell,,,,http://wordnet-rdf.princeton.edu/wn31/swell-n,4,http://wordnet-rdf.princeton.edu/wn31/109475890-n,2,http://wordnet-rdf.princeton.edu/wn31/109389214-n,,,,,,,,,,,,,,,,,,,,,,,,
pv1659,swimming hole,,,,http://wordnet-rdf.princeton.edu/wn31/swimming+hole-n,1,http://wordnet-rdf.princeton.edu/wn31/109475996-n,1,http://wordnet-rdf.princeton.edu/wn31/109420266-n,,,,,,,,,,,,,,,,,,,,,,,,
pv1660,sylva,,,,http://wordnet-rdf.princeton.edu/wn31/sylva-n,1,http://wordnet-rdf.princeton.edu/wn31/109458309-n,0,http://wordnet-rdf.princeton.edu/wn31/109306921-n,,,,,,,,,,,,,,,,,,,,,,,,
pv1661,synagog,,,,,,,,,synagog,http://dbpedia.org/ontology/Synagogue,http://dbpedia.org/ontology/ReligiousBuilding,,,,,,,,,,,,,,,,,,,,,
pv1662,synagogue,,,,http://wordnet-rdf.princeton.edu/wn31/synagogue-n,1,http://wordnet-rdf.princeton.edu/wn31/104381822-n,2,http://wordnet-rdf.princeton.edu/wn31/103959692-n,,,,,,,,,,,,,,,,,,,,,,,,
pv1663,t-junction,,,,http://wordnet-rdf.princeton.edu/wn31/T-junction-n,1,http://wordnet-rdf.princeton.edu/wn31/104449036-n,0,http://wordnet-rdf.princeton.edu/wn31/103610935-n,,,,,,,,,,,,,,,,,,,,,,,,
pv1664,tabernacle,,,,http://wordnet-rdf.princeton.edu/wn31/tabernacle-n,1,http://wordnet-rdf.princeton.edu/wn31/104381822-n,0,http://wordnet-rdf.princeton.edu/wn31/103959692-n,,,,http://wordnet-rdf.princeton.edu/wn31/104385738-n,0,http://wordnet-rdf.princeton.edu/wn31/104140731-n,,,,,,,,,,,,,,,,,,
pv1665,table,,,,http://wordnet-rdf.princeton.edu/wn31/table-n,6,http://wordnet-rdf.princeton.edu/wn31/109374802-n,0,http://wordnet-rdf.princeton.edu/wn31/109476138-n,,,,,,,,,,,,,,,,,,,,,,,,
pv1666,tableland,,,,http://wordnet-rdf.princeton.edu/wn31/tableland-n,1,http://wordnet-rdf.princeton.edu/wn31/109476138-n,0,http://wordnet-rdf.princeton.edu/wn31/109325522-n,,,,,,,,,,,,,,,,,,,,,,,,
pv1667,tablemount (or guyot),tablemount (or guyot),http://www.geonames.org/ontology#U.TMTU,http://www.geonames.org/ontology#U,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pv1668,tablemounts (or guyots),tablemounts (or guyots),http://www.geonames.org/ontology#U.TMSU,http://www.geonames.org/ontology#U,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pv1669,talus,,,,http://wordnet-rdf.princeton.edu/wn31/talus-n,2,http://wordnet-rdf.princeton.edu/wn31/109477283-n,0,http://wordnet-rdf.princeton.edu/wn31/109310874-n,,,,,,,,,,,,,,,,,,,,,,,,
pv1670,talus slope,talus slope,http://www.geonames.org/ontology#T.TAL,http://www.geonames.org/ontology#T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pv1671,tank farm,tank farm,http://www.geonames.org/ontology#S.OILT,http://www.geonames.org/ontology#S,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pv1672,tap house,,,,http://wordnet-rdf.princeton.edu/wn31/tap+house-n,1,http://wordnet-rdf.princeton.edu/wn31/104403010-n,0,http://wordnet-rdf.princeton.edu/wn31/102916498-n,,,,,,,,,,,,,,,,,,,,,,,,
pv1673,taphouse,,,,http://wordnet-rdf.princeton.edu/wn31/taphouse-n,1,http://wordnet-rdf.princeton.edu/wn31/104024793-n,0,http://wordnet-rdf.princeton.edu/wn31/104403010-n,,,,,,,,,,,,,,,,,,,,,,,,
pv1674,tar pit,,,,http://wordnet-rdf.princeton.edu/wn31/tar+pit-n,1,http://wordnet-rdf.princeton.edu/wn31/109477874-n,0,http://wordnet-rdf.princeton.edu/wn31/109416001-n,,,,,,,,,,,,,,,,,,,,,,,,
pv1675,target,,,,http://wordnet-rdf.princeton.edu/wn31/target-n,5,http://wordnet-rdf.princeton.edu/wn31/108678672-n,4,http://wordnet-rdf.princeton.edu/wn31/108682181-n,,,,,,,,,,,,,,,,,,,,,,,,
pv1676,target area,,,,http://wordnet-rdf.princeton.edu/wn31/target+area-n,1,http://wordnet-rdf.princeton.edu/wn31/108678672-n,2,http://wordnet-rdf.princeton.edu/wn31/108682181-n,,,,,,,,,,,,,,,,,,,,,,,,
pv1677,tarn,,,,http://wordnet-rdf.princeton.edu/wn31/tarn-n,1,http://wordnet-rdf.princeton.edu/wn31/109477772-n,0,http://wordnet-rdf.princeton.edu/wn31/109351810-n,,,,,,,,,,,,,,,,,,,,,,,,
pv1678,tavern,,,,http://wordnet-rdf.princeton.edu/wn31/tavern-n,1,http://wordnet-rdf.princeton.edu/wn31/104403010-n,2,http://wordnet-rdf.princeton.edu/wn31/102916498-n,,,,,,,,,,,,,,,,,,,,,,,,
pv1679,tea garden,,,,http://wordnet-rdf.princeton.edu/wn31/tea+garden-n,1,http://wordnet-rdf.princeton.edu/wn31/104404688-n,0,http://wordnet-rdf.princeton.edu/wn31/103422255-n,,,,,,,,,,,,,,,,,,,,,,,,
pv1680,tea parlor,,,,http://wordnet-rdf.princeton.edu/wn31/tea+parlor-n,1,http://wordnet-rdf.princeton.edu/wn31/104405632-n,0,http://wordnet-rdf.princeton.edu/wn31/104088393-n,,,,,,,,,,,,,,,,,,,,,,,,
pv1681,tea parlour,,,,http://wordnet-rdf.princeton.edu/wn31/tea+parlour-n,1,http://wordnet-rdf.princeton.edu/wn31/104405632-n,0,http://wordnet-rdf.princeton.edu/wn31/104088393-n,,,,,,,,,,,,,,,,,,,,,,,,
pv1682,tea plantation,tea plantation,http://www.geonames.org/ontology#S.ESTT,http://www.geonames.org/ontology#S,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pv1683,teahouse,,,,http://wordnet-rdf.princeton.edu/wn31/teahouse-n,1,http://wordnet-rdf.princeton.edu/wn31/104405632-n,0,http://wordnet-rdf.princeton.edu/wn31/104088393-n,,,,,,,,,,,,,,,,,,,,,,,,
pv1684,tearoom,,,,http://wordnet-rdf.princeton.edu/wn31/tearoom-n,1,http://wordnet-rdf.princeton.edu/wn31/104405632-n,0,http://wordnet-rdf.princeton.edu/wn31/104088393-n,,,,,,,,,,,,,,,,,,,,,,,,
pv1685,teashop,,,,http://wordnet-rdf.princeton.edu/wn31/teashop-n,1,http://wordnet-rdf.princeton.edu/wn31/104405632-n,0,http://wordnet-rdf.princeton.edu/wn31/104088393-n,,,,,,,,,,,,,,,,,,,,,,,,
pv1686,technical school,technical school,http://www.geonames.org/ontology#S.SCHT,http://www.geonames.org/ontology#S,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pv1687,tee,,,,http://wordnet-rdf.princeton.edu/wn31/tee-n,3,http://wordnet-rdf.princeton.edu/wn31/108679015-n,1,http://wordnet-rdf.princeton.edu/wn31/108668822-n,,,,,,,,,,,,,,,,,,,,,,,,
pv1688,teeing ground,,,,http://wordnet-rdf.princeton.edu/wn31/teeing+ground-n,1,http://wordnet-rdf.princeton.edu/wn31/108679015-n,0,http://wordnet-rdf.princeton.edu/wn31/108668822-n,,,,,,,,,,,,,,,,,,,,,,,,
pv1689,telco building,,,,http://wordnet-rdf.princeton.edu/wn31/telco+building-n,1,http://wordnet-rdf.princeton.edu/wn31/104407244-n,0,http://wordnet-rdf.princeton.edu/wn31/102916498-n,,,,,,,,,,,,,,,,,,,,,,,,
pv1690,telecom hotel,,,,http://wordnet-rdf.princeton.edu/wn31/telecom+hotel-n,1,http://wordnet-rdf.princeton.edu/wn31/104407244-n,0,http://wordnet-rdf.princeton.edu/wn31/102916498-n,,,,,,,,,,,,,,,,,,,,,,,,
pv1691,temp work office,temp work office,http://www.geonames.org/ontology#S.TWO,http://www.geonames.org/ontology#S,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pv1692,temperate zone,,,,http://wordnet-rdf.princeton.edu/wn31/Temperate+Zone-n,1,http://wordnet-rdf.princeton.edu/wn31/108679616-n,0,http://wordnet-rdf.princeton.edu/wn31/108559644-n,,,,,,,,,,,,,,,,,,,,,,,,
pv1693,temple,temple(s),http://www.geonames.org/ontology#S.TMPL,http://www.geonames.org/ontology#S,http://wordnet-rdf.princeton.edu/wn31/temple-n,4,http://wordnet-rdf.princeton.edu/wn31/104414570-n,6,http://wordnet-rdf.princeton.edu/wn31/103959692-n,temple,http://dbpedia.org/ontology/Temple,http://dbpedia.org/ontology/ReligiousBuilding,http://wordnet-rdf.princeton.edu/wn31/104381822-n,0,http://wordnet-rdf.princeton.edu/wn31/103959692-n,http://wordnet-rdf.princeton.edu/wn31/104414821-n,1,http://wordnet-rdf.princeton.edu/wn31/102916498-n,,,,,,,,,,,,,,,
pv1694,tenement,,,,http://wordnet-rdf.princeton.edu/wn31/tenement-n,1,http://wordnet-rdf.princeton.edu/wn31/104416519-n,4,http://wordnet-rdf.princeton.edu/wn31/102729606-n,,,,,,,,,,,,,,,,,,,,,,,,
pv1695,tenement house,,,,http://wordnet-rdf.princeton.edu/wn31/tenement+house-n,1,http://wordnet-rdf.princeton.edu/wn31/104416519-n,1,http://wordnet-rdf.princeton.edu/wn31/102729606-n,,,,,,,,,,,,,,,,,,,,,,,,
pv1696,tennis court,,,,http://wordnet-rdf.princeton.edu/wn31/tennis+court-n,1,http://wordnet-rdf.princeton.edu/wn31/104416847-n,1,http://wordnet-rdf.princeton.edu/wn31/103125142-n,,,,,,,,,,,,,,,,,,,,,,,,
pv1697,terra firma,,,,http://wordnet-rdf.princeton.edu/wn31/terra+firma-n,1,http://wordnet-rdf.princeton.edu/wn31/109357302-n,1,http://wordnet-rdf.princeton.edu/wn31/100002684-n,,,,,,,,,,,,,,,,,,,,,,,,
pv1698,terrace,terrace,http://www.geonames.org/ontology#T.TRR,http://www.geonames.org/ontology#T,http://wordnet-rdf.princeton.edu/wn31/terrace-n,3,http://wordnet-rdf.princeton.edu/wn31/109479337-n,0,http://wordnet-rdf.princeton.edu/wn31/109476138-n,,,,,,,,,,terrace,http://www.geonames.org/ontology#U.TERU,http://www.geonames.org/ontology#U,,,,,,,,,,,,
pv1699,terraced house,,,,http://wordnet-rdf.princeton.edu/wn31/terraced+house-n,1,http://wordnet-rdf.princeton.edu/wn31/104421104-n,0,http://wordnet-rdf.princeton.edu/wn31/104122350-n,,,,,,,,,,,,,,,,,,,,,,,,
pv1700,terrain,,,,http://wordnet-rdf.princeton.edu/wn31/terrain-n,1,http://wordnet-rdf.princeton.edu/wn31/108692301-n,2,http://wordnet-rdf.princeton.edu/wn31/108691133-n,,,,,,,,,,,,,,,,,,,,,,,,
pv1701,territorial waters,,,,http://wordnet-rdf.princeton.edu/wn31/territorial+waters-n,1,http://wordnet-rdf.princeton.edu/wn31/109479744-n,0,http://wordnet-rdf.princeton.edu/wn31/109248053-n,,,,,,,,,,,,,,,,,,,,,,,,
pv1702,territory,territory,http://www.geonames.org/ontology#A.TERR,http://www.geonames.org/ontology#A,http://wordnet-rdf.princeton.edu/wn31/territory-n,3,http://wordnet-rdf.princeton.edu/wn31/108510074-n,0,http://wordnet-rdf.princeton.edu/wn31/108591861-n,territory,http://dbpedia.org/ontology/Territory,http://dbpedia.org/ontology/PopulatedPlace,,,,,,,,,,,,,,,,,,,,,
pv1703,theater,theater,http://www.geonames.org/ontology#S.THTR,http://www.geonames.org/ontology#S,http://wordnet-rdf.princeton.edu/wn31/theater-n,3,http://wordnet-rdf.princeton.edu/wn31/104424944-n,7,http://wordnet-rdf.princeton.edu/wn31/102916498-n,,,,,,,,,,,,,,,,,,,,,,,,
pv1704,theater in the round,,,,http://wordnet-rdf.princeton.edu/wn31/theater+in+the+round-n,1,http://wordnet-rdf.princeton.edu/wn31/102739650-n,0,http://wordnet-rdf.princeton.edu/wn31/104424944-n,,,,,,,,,,,,,,,,,,,,,,,,
pv1705,theatre,,,,http://wordnet-rdf.princeton.edu/wn31/theatre-n,3,http://wordnet-rdf.princeton.edu/wn31/104424944-n,9,http://wordnet-rdf.princeton.edu/wn31/102916498-n,theatre,http://dbpedia.org/ontology/Theatre,http://dbpedia.org/ontology/Venue,,,,,,,,,,,,,,,,,,,,,
pv1706,theme park,,,,http://wordnet-rdf.princeton.edu/wn31/theme+park-n,1,http://wordnet-rdf.princeton.edu/wn31/108680652-n,0,http://wordnet-rdf.princeton.edu/wn31/108511241-n,,,,,,,,,,,,,,,,,,,,,,,,
pv1707,thermal spring,,,,http://wordnet-rdf.princeton.edu/wn31/thermal+spring-n,1,http://wordnet-rdf.princeton.edu/wn31/109328804-n,0,http://wordnet-rdf.princeton.edu/wn31/109466357-n,,,,,,,,,,,,,,,,,,,,,,,,
pv1708,third-order administrative division,third-order administrative division,http://www.geonames.org/ontology#A.ADM3,http://www.geonames.org/ontology#A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pv1709,tidal basin,,,,http://wordnet-rdf.princeton.edu/wn31/tidal+basin-n,1,http://wordnet-rdf.princeton.edu/wn31/109481109-n,0,http://wordnet-rdf.princeton.edu/wn31/109238344-n,,,,,,,,,,,,,,,,,,,,,,,,
pv1710,tidal creek,tidal creek(s),http://www.geonames.org/ontology#H.CRKT,http://www.geonames.org/ontology#H,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pv1711,tidal flat,tidal flat(s),http://www.geonames.org/ontology#H.FLTT,http://www.geonames.org/ontology#H,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pv1712,tidal river,,,,http://wordnet-rdf.princeton.edu/wn31/tidal+river-n,1,http://wordnet-rdf.princeton.edu/wn31/109481209-n,0,http://wordnet-rdf.princeton.edu/wn31/109471510-n,,,,,,,,,,,,,,,,,,,,,,,,
pv1713,tidal stream,,,,http://wordnet-rdf.princeton.edu/wn31/tidal+stream-n,1,http://wordnet-rdf.princeton.edu/wn31/109481209-n,0,http://wordnet-rdf.princeton.edu/wn31/109471510-n,,,,,,,,,,,,,,,,,,,,,,,,
pv1714,tideland,,,,http://wordnet-rdf.princeton.edu/wn31/tideland-n,1,http://wordnet-rdf.princeton.edu/wn31/109481399-n,0,http://wordnet-rdf.princeton.edu/wn31/109451197-n,,,,,,,,,,,,,,,,,,,,,,,,
pv1715,tidewater,,,,http://wordnet-rdf.princeton.edu/wn31/tidewater-n,1,http://wordnet-rdf.princeton.edu/wn31/109481502-n,1,http://wordnet-rdf.princeton.edu/wn31/109271200-n,,,,,,,,,,,,,,,,,,,,,,,,
pv1716,tidewater river,,,,http://wordnet-rdf.princeton.edu/wn31/tidewater+river-n,1,http://wordnet-rdf.princeton.edu/wn31/109481209-n,0,http://wordnet-rdf.princeton.edu/wn31/109471510-n,,,,,,,,,,,,,,,,,,,,,,,,
pv1717,tidewater stream,,,,http://wordnet-rdf.princeton.edu/wn31/tidewater+stream-n,1,http://wordnet-rdf.princeton.edu/wn31/109481209-n,0,http://wordnet-rdf.princeton.edu/wn31/109471510-n,,,,,,,,,,,,,,,,,,,,,,,,
pv1718,tideway,,,,http://wordnet-rdf.princeton.edu/wn31/tideway-n,1,http://wordnet-rdf.princeton.edu/wn31/109481624-n,0,http://wordnet-rdf.princeton.edu/wn31/109264153-n,,,,,,,,,,,,,,,,,,,,,,,,
pv1719,tiltyard,,,,http://wordnet-rdf.princeton.edu/wn31/tiltyard-n,1,http://wordnet-rdf.princeton.edu/wn31/108702310-n,0,http://wordnet-rdf.princeton.edu/wn31/108702032-n,,,,,,,,,,,,,,,,,,,,,,,,
pv1720,timber,,,,http://wordnet-rdf.princeton.edu/wn31/timber-n,5,http://wordnet-rdf.princeton.edu/wn31/109306921-n,0,http://wordnet-rdf.princeton.edu/wn31/109357302-n,,,,,,,,,,,,,,,,,,,,,,,,
pv1721,timberland,,,,http://wordnet-rdf.princeton.edu/wn31/timberland-n,1,http://wordnet-rdf.princeton.edu/wn31/109306921-n,0,http://wordnet-rdf.princeton.edu/wn31/109357302-n,,,,,,,,,,,,,,,,,,,,,,,,
pv1722,time zone,,,,http://wordnet-rdf.princeton.edu/wn31/time+zone-n,1,http://wordnet-rdf.princeton.edu/wn31/108709014-n,0,http://wordnet-rdf.princeton.edu/wn31/108559404-n,,,,,,,,,,,,,,,,,,,,,,,,
pv1723,tin mine,tin mine(s),http://www.geonames.org/ontology#S.MNSN,http://www.geonames.org/ontology#S,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pv1724,tip,,,,http://wordnet-rdf.princeton.edu/wn31/tip-n,5,http://wordnet-rdf.princeton.edu/wn31/108635538-n,0,http://wordnet-rdf.princeton.edu/wn31/108682181-n,,,,,,,,,,,,,,,,,,,,,,,,
pv1725,tithe barn,,,,http://wordnet-rdf.princeton.edu/wn31/tithe+barn-n,1,http://wordnet-rdf.princeton.edu/wn31/104448796-n,0,http://wordnet-rdf.princeton.edu/wn31/102796518-n,,,,,,,,,,,,,,,,,,,,,,,,
pv1726,toll plaza,,,,http://wordnet-rdf.princeton.edu/wn31/toll+plaza-n,1,http://wordnet-rdf.princeton.edu/wn31/108637524-n,0,http://wordnet-rdf.princeton.edu/wn31/108691133-n,,,,,,,,,,,,,,,,,,,,,,,,
pv1727,tomb,tomb(s),http://www.geonames.org/ontology#S.TMB,http://www.geonames.org/ontology#S,http://wordnet-rdf.princeton.edu/wn31/tomb-n,1,http://wordnet-rdf.princeton.edu/wn31/103459977-n,6,http://wordnet-rdf.princeton.edu/wn31/108682181-n,,,,,,,,,,,,,,,,,,,,,,,,
pv1728,tongue,tongue,http://www.geonames.org/ontology#U.TNGU,http://www.geonames.org/ontology#U,http://wordnet-rdf.princeton.edu/wn31/tongue-n,8,http://wordnet-rdf.princeton.edu/wn31/109465499-n,0,http://wordnet-rdf.princeton.edu/wn31/109256622-n,,,,,,,,,,,,,,,,,,,,,,,,
pv1729,toolhouse,,,,http://wordnet-rdf.princeton.edu/wn31/toolhouse-n,1,http://wordnet-rdf.princeton.edu/wn31/104460028-n,0,http://wordnet-rdf.princeton.edu/wn31/104194590-n,,,,,,,,,,,,,,,,,,,,,,,,
pv1730,toolshed,,,,http://wordnet-rdf.princeton.edu/wn31/toolshed-n,1,http://wordnet-rdf.princeton.edu/wn31/104460028-n,0,http://wordnet-rdf.princeton.edu/wn31/104194590-n,,,,,,,,,,,,,,,,,,,,,,,,
pv1731,top,,,,http://wordnet-rdf.princeton.edu/wn31/top-n,11,http://wordnet-rdf.princeton.edu/wn31/108635538-n,8,http://wordnet-rdf.princeton.edu/wn31/108682181-n,,,,,,,,,,,,,,,,,,,,,,,,
pv1732,tope,,,,http://wordnet-rdf.princeton.edu/wn31/tope-n,1,http://wordnet-rdf.princeton.edu/wn31/104353406-n,0,http://wordnet-rdf.princeton.edu/wn31/104217457-n,,,,,,,,,,,,,,,,,,,,,,,,
pv1733,topiary,,,,http://wordnet-rdf.princeton.edu/wn31/topiary-n,2,http://wordnet-rdf.princeton.edu/wn31/104462179-n,0,http://wordnet-rdf.princeton.edu/wn31/103422255-n,,,,,,,,,,,,,,,,,,,,,,,,
pv1734,topographic point,,,,http://wordnet-rdf.princeton.edu/wn31/topographic+point-n,1,http://wordnet-rdf.princeton.edu/wn31/108682181-n,0,http://wordnet-rdf.princeton.edu/wn31/108637636-n,,,,,,,,,,,,,,,,,,,,,,,,
pv1735,tor,,,,http://wordnet-rdf.princeton.edu/wn31/tor-n,2,http://wordnet-rdf.princeton.edu/wn31/109483109-n,0,http://wordnet-rdf.princeton.edu/wn31/109325914-n,,,,,,,,,,,,,,,,,,,,,,,,
pv1736,tourist court,,,,http://wordnet-rdf.princeton.edu/wn31/tourist+court-n,1,http://wordnet-rdf.princeton.edu/wn31/103796288-n,1,http://wordnet-rdf.princeton.edu/wn31/103547513-n,,,,,,,,,,,,,,,,,,,,,,,,
pv1737,tower,tower,http://www.geonames.org/ontology#S.TOWR,http://www.geonames.org/ontology#S,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pv1738,town,,,,http://wordnet-rdf.princeton.edu/wn31/town-n,3,http://wordnet-rdf.princeton.edu/wn31/108683242-n,67,http://wordnet-rdf.princeton.edu/wn31/108643858-n,town,http://dbpedia.org/ontology/Town,http://dbpedia.org/ontology/Settlement,,,,,,,,,,,,,,,,,,,,,
pv1739,town hall,,,,http://wordnet-rdf.princeton.edu/wn31/town+hall-n,1,http://wordnet-rdf.princeton.edu/wn31/104468672-n,0,http://wordnet-rdf.princeton.edu/wn31/103454508-n,,,,,,,,,,,,,,,,,,,,,,,,
pv1740,town house,,,,http://wordnet-rdf.princeton.edu/wn31/town+house-n,1,http://wordnet-rdf.princeton.edu/wn31/104122350-n,1,http://wordnet-rdf.princeton.edu/wn31/103549540-n,,,,,,,,,,,,,,,,,,,,,,,,
pv1741,toxic dumpsite,,,,http://wordnet-rdf.princeton.edu/wn31/toxic+dumpsite-n,1,http://wordnet-rdf.princeton.edu/wn31/108591585-n,0,http://wordnet-rdf.princeton.edu/wn31/108577564-n,,,,,,,,,,,,,,,,,,,,,,,,
pv1742,toxic site,,,,http://wordnet-rdf.princeton.edu/wn31/toxic+site-n,1,http://wordnet-rdf.princeton.edu/wn31/108679205-n,0,http://wordnet-rdf.princeton.edu/wn31/108668822-n,,,,,,,,,,,,,,,,,,,,,,,,
